FLIGHT LOG
t, z, x, theta, rpm1, rpm2, v_z, v_x, omega, pred_theta, del_rpm
9612.000, -3562.075, 0.000, 0.000, 32.078, 32.078, -15.00, 0.00, 0.00, 0.000, 0.000
9613.000, -3581.949, 0.000, 0.000, 32.436, 32.436, -15.00, 0.00, 0.00, 0.000, 0.000
9614.000, -3601.821, 0.000, 0.000, 32.796, 32.796, -15.00, 0.00, 0.00, 0.000, 0.000
9615.000, -3621.694, 0.000, 0.000, 33.158, 33.158, -15.00, 0.00, 0.00, 0.000, 0.000
9616.000, -3641.566, 0.000, 0.000, 33.523, 33.523, -15.00, 0.00, 0.00, 0.000, 0.000
9617.000, -3661.438, 0.000, 0.000, 33.889, 33.889, -15.00, 0.00, 0.00, 0.000, 0.000
9618.000, -3681.309, 0.000, 0.000, 34.257, 34.257, -15.00, 0.00, 0.00, 0.000, 0.000
9619.000, -3701.180, 0.000, 0.000, 34.627, 34.627, -15.00, 0.00, 0.00, 0.000, 0.000
9620.000, -3721.051, 0.000, 0.000, 34.999, 34.999, -15.00, 0.00, 0.00, 0.000, 0.000
9621.000, -3740.921, 0.000, 0.000, 35.373, 35.373, -15.00, 0.00, 0.00, 0.000, 0.000
9622.000, -3760.791, 0.000, 0.000, 35.749, 35.749, -15.00, 0.00, 0.00, 0.000, 0.000
9623.000, -3780.661, 0.000, 0.000, 36.127, 36.127, -15.00, 0.00, 0.00, 0.000, 0.000
9624.000, -3800.530, 0.000, 0.000, 36.507, 36.507, -15.00, 0.00, 0.00, 0.000, 0.000
9625.000, -3820.399, 0.000, 0.000, 36.890, 36.890, -15.00, 0.00, 0.00, 0.000, 0.000
9626.000, -3840.267, 0.000, 0.000, 37.274, 37.274, -15.00, 0.00, 0.00, 0.000, 0.000
9627.000, -3860.135, 0.000, 0.000, 37.660, 37.660, -15.00, 0.00, 0.00, 0.000, 0.000
9628.000, -3880.003, 0.000, 0.000, 38.048, 38.048, -15.00, 0.00, 0.00, 0.000, 0.000
9629.000, -3899.870, 0.000, 0.000, 38.438, 38.438, -15.00, 0.00, 0.00, 0.000, 0.000
9630.000, -3919.737, 0.000, 0.000, 38.830, 38.830, -15.00, 0.00, 0.00, 0.000, 0.000
9631.000, -3939.604, 0.000, 0.000, 39.224, 39.224, -15.00, 0.00, 0.00, 0.000, 0.000
9632.000, -3959.470, 0.000, 0.000, 39.620, 39.620, -15.00, 0.00, 0.00, 0.000, 0.000
9633.000, -3979.335, 0.000, 0.000, 40.017, 40.017, -15.00, 0.00, 0.00, 0.000, 0.000
9634.000, -3999.201, 0.000, 0.000, 40.417, 40.417, -15.00, 0.00, 0.00, 0.000, 0.000
9635.000, -4019.066, 0.000, 0.000, 40.819, 40.819, -15.00, 0.00, 0.00, 0.000, 0.000
9636.000, -4038.930, 0.000, 0.000, 41.223, 41.223, -15.00, 0.00, 0.00, 0.000, 0.000
9637.000, -4058.795, 0.000, 0.000, 41.629, 41.629, -15.00, 0.00, 0.00, 0.000, 0.000
9638.000, -4078.658, 0.000, 0.000, 42.037, 42.037, -15.00, 0.00, 0.00, 0.000, 0.000
9639.000, -4098.522, 0.000, 0.000, 42.447, 42.447, -15.00, 0.00, 0.00, 0.000, 0.000
9640.000, -4118.385, 0.000, 0.000, 42.859, 42.859, -15.00, 0.00, 0.00, 0.000, 0.000
9641.000, -4138.247, 0.000, 0.000, 43.273, 43.273, -15.00, 0.00, 0.00, 0.000, 0.000
9642.000, -4158.109, 0.000, 0.000, 43.688, 43.688, -15.00, 0.00, 0.00, 0.000, 0.000
9643.000, -4177.971, 0.000, 0.000, 44.106, 44.106, -15.00, 0.00, 0.00, 0.000, 0.000
9644.000, -4197.832, 0.000, 0.000, 44.526, 44.526, -15.00, 0.00, 0.00, 0.000, 0.000
9645.000, -4217.693, 0.000, 0.000, 44.948, 44.948, -15.00, 0.00, 0.00, 0.000, 0.000
9646.000, -4237.554, 0.000, 0.000, 45.372, 45.372, -15.00, 0.00, 0.00, 0.000, 0.000
9647.000, -4257.414, 0.000, 0.000, 45.797, 45.797, -15.00, 0.00, 0.00, 0.000, 0.000
9648.000, -4277.273, 0.000, 0.000, 46.225, 46.225, -15.00, 0.00, 0.00, 0.000, 0.000
9649.000, -4297.133, 0.000, 0.000, 46.655, 46.655, -15.00, 0.00, 0.00, 0.000, 0.000
9650.000, -4316.991, 0.000, 0.000, 47.087, 47.087, -15.00, 0.00, 0.00, 0.000, 0.000
9651.000, -4336.850, 0.000, 0.000, 47.520, 47.520, -15.00, 0.00, 0.00, 0.000, 0.000
9652.000, -4356.708, 0.000, 0.000, 47.956, 47.956, -15.00, 0.00, 0.00, 0.000, 0.000
9653.000, -4376.565, 0.000, 0.000, 48.394, 48.394, -15.00, 0.00, 0.00, 0.000, 0.000
9654.000, -4396.422, 0.000, 0.000, 48.833, 48.833, -15.00, 0.00, 0.00, 0.000, 0.000
9655.000, -4416.279, 0.000, 0.000, 49.275, 49.275, -15.00, 0.00, 0.00, 0.000, 0.000
9656.000, -4436.135, 0.000, 0.000, 49.718, 49.718, -15.00, 0.00, 0.00, 0.000, 0.000
9657.000, -4455.991, 0.000, 0.000, 50.164, 50.164, -15.00, 0.00, 0.00, 0.000, 0.000
9658.000, -4475.846, 0.000, 0.000, 50.612, 50.612, -15.00, 0.00, 0.00, 0.000, 0.000
9659.000, -4495.701, 0.000, 0.000, 51.061, 51.061, -15.00, 0.00, 0.00, 0.000, 0.000
9660.000, -4515.556, 0.000, 0.000, 51.513, 51.513, -15.00, 0.00, 0.00, 0.000, 0.000
9661.000, -4535.410, 0.000, 0.000, 51.966, 51.966, -15.00, 0.00, 0.00, 0.000, 0.000
9662.000, -4555.263, 0.000, 0.000, 52.422, 52.422, -15.00, 0.00, 0.00, 0.000, 0.000
9663.000, -4575.117, 0.000, 0.000, 52.879, 52.879, -15.00, 0.00, 0.00, 0.000, 0.000
9664.000, -4594.969, 0.000, 0.000, 53.339, 53.339, -15.00, 0.00, 0.00, 0.000, 0.000
9665.000, -4614.821, 0.000, 0.000, 53.800, 53.800, -15.00, 0.00, 0.00, 0.000, 0.000
9666.000, -4634.673, 0.000, 0.000, 54.264, 54.264, -15.00, 0.00, 0.00, 0.000, 0.000
9667.000, -4654.525, 0.000, 0.000, 54.729, 54.729, -15.00, 0.00, 0.00, 0.000, 0.000
9668.000, -4674.375, 0.000, 0.000, 55.197, 55.197, -15.00, 0.00, 0.00, 0.000, 0.000
9669.000, -4694.226, 0.000, 0.000, 55.666, 55.666, -15.00, 0.00, 0.00, 0.000, 0.000
9670.000, -4714.076, 0.000, 0.000, 56.138, 56.138, -15.00, 0.00, 0.00, 0.000, 0.000
9671.000, -4733.925, 0.000, 0.000, 56.611, 56.611, -15.00, 0.00, 0.00, 0.000, 0.000
9672.000, -4753.774, 0.000, 0.000, 57.087, 57.087, -15.00, 0.00, 0.00, 0.000, 0.000
9673.000, -4773.623, 0.000, 0.000, 57.564, 57.564, -15.00, 0.00, 0.00, 0.000, 0.000
9674.000, -4793.471, 0.000, 0.000, 58.043, 58.043, -15.00, 0.00, 0.00, 0.000, 0.000
9675.000, -4813.318, 0.000, 0.000, 58.525, 58.525, -15.00, 0.00, 0.00, 0.000, 0.000
9676.000, -4833.165, 0.000, 0.000, 59.008, 59.008, -15.00, 0.00, 0.00, 0.000, 0.000
9677.000, -4853.012, 0.000, 0.000, 59.493, 59.493, -15.00, 0.00, 0.00, 0.000, 0.000
9678.000, -4872.858, 0.000, 0.000, 59.981, 59.981, -15.00, 0.00, 0.00, 0.000, 0.000
9679.000, -4892.704, 0.000, 0.000, 60.470, 60.470, -15.00, 0.00, 0.00, 0.000, 0.000
9680.000, -4912.549, 0.000, 0.000, 60.961, 60.961, -15.00, 0.00, 0.00, 0.000, 0.000
9681.000, -4932.394, 0.000, 0.000, 61.454, 61.454, -15.00, 0.00, 0.00, 0.000, 0.000
9682.000, -4952.238, 0.000, 0.000, 61.950, 61.950, -15.00, 0.00, 0.00, 0.000, 0.000
9683.000, -4972.082, 0.000, 0.000, 62.447, 62.447, -15.00, 0.00, 0.00, 0.000, 0.000
9684.000, -4991.925, 0.000, 0.000, 62.946, 62.946, -15.00, 0.00, 0.00, 0.000, 0.000
9685.000, -5011.768, 0.000, 0.000, 63.447, 63.447, -15.00, 0.00, 0.00, 0.000, 0.000
9686.000, -5031.610, 0.000, 0.000, 63.950, 63.950, -15.00, 0.00, 0.00, 0.000, 0.000
9687.000, -5051.452, 0.000, 0.000, 64.456, 64.456, -15.00, 0.00, 0.00, 0.000, 0.000
9688.000, -5071.293, 0.000, 0.000, 64.963, 64.963, -15.00, 0.00, 0.00, 0.000, 0.000
9689.000, -5091.134, 0.000, 0.000, 65.472, 65.472, -15.00, 0.00, 0.00, 0.000, 0.000
9690.000, -5110.974, 0.000, 0.000, 65.983, 65.983, -15.00, 0.00, 0.00, 0.000, 0.000
9691.000, -5130.814, 0.000, 0.000, 66.496, 66.496, -15.00, 0.00, 0.00, 0.000, 0.000
9692.000, -5150.653, 0.000, 0.000, 67.011, 67.011, -15.00, 0.00, 0.00, 0.000, 0.000
9693.000, -5170.492, 0.000, 0.000, 67.528, 67.528, -15.00, 0.00, 0.00, 0.000, 0.000
9694.000, -5190.330, 0.000, 0.000, 68.047, 68.047, -15.00, 0.00, 0.00, 0.000, 0.000
9695.000, -5210.168, 0.000, 0.000, 68.568, 68.568, -15.00, 0.00, 0.00, 0.000, 0.000
9696.000, -5230.005, 0.000, 0.000, 69.091, 69.091, -15.00, 0.00, 0.00, 0.000, 0.000
9697.000, -5249.842, 0.000, 0.000, 69.616, 69.616, -15.00, 0.00, 0.00, 0.000, 0.000
9698.000, -5269.678, 0.000, 0.000, 70.143, 70.143, -15.00, 0.00, 0.00, 0.000, 0.000
9699.000, -5289.514, 0.000, 0.000, 70.672, 70.672, -15.00, 0.00, 0.00, 0.000, 0.000
9700.000, -5309.349, 0.000, 0.000, 71.203, 71.203, -15.00, 0.00, 0.00, 0.000, 0.000
9701.000, -5329.184, 0.000, 0.000, 71.736, 71.736, -15.00, 0.00, 0.00, 0.000, 0.000
9702.000, -5349.018, 0.000, 0.000, 72.271, 72.271, -15.00, 0.00, 0.00, 0.000, 0.000
9703.000, -5368.851, 0.000, 0.000, 72.808, 72.808, -15.00, 0.00, 0.00, 0.000, 0.000
9704.000, -5388.684, 0.000, 0.000, 73.347, 73.347, -15.00, 0.00, 0.00, 0.000, 0.000
9705.000, -5408.517, 0.000, 0.000, 73.888, 73.888, -15.00, 0.00, 0.00, 0.000, 0.000
9706.000, -5428.349, 0.000, 0.000, 74.431, 74.431, -15.00, 0.00, 0.00, 0.000, 0.000
9707.000, -5448.180, 0.000, 0.000, 74.975, 74.975, -15.00, 0.00, 0.00, 0.000, 0.000
9708.000, -5468.011, 0.000, 0.000, 75.522, 75.522, -15.00, 0.00, 0.00, 0.000, 0.000
9709.000, -5487.841, 0.000, 0.000, 76.071, 76.071, -15.00, 0.00, 0.00, 0.000, 0.000
9710.000, -5507.671, 0.000, 0.000, 76.622, 76.622, -15.00, 0.00, 0.00, 0.000, 0.000
9711.000, -5527.501, 0.000, 0.000, 77.175, 77.175, -15.00, 0.00, 0.00, 0.000, 0.000
9712.000, -5547.329, 0.000, 0.000, 77.729, 77.729, -15.00, 0.00, 0.00, 0.000, 0.000
9713.000, -5567.158, 0.000, 0.000, 78.286, 78.286, -15.00, 0.00, 0.00, 0.000, 0.000
9714.000, -5586.985, 0.000, 0.000, 78.845, 78.845, -15.00, 0.00, 0.00, 0.000, 0.000
9715.000, -5606.812, 0.000, 0.000, 79.405, 79.405, -15.00, 0.00, 0.00, 0.000, 0.000
9716.000, -5626.639, 0.000, 0.000, 79.968, 79.968, -15.00, 0.00, 0.00, 0.000, 0.000
9717.000, -5646.465, 0.000, 0.000, 80.533, 80.533, -15.00, 0.00, 0.00, 0.000, 0.000
9718.000, -5666.290, 0.000, 0.000, 81.099, 81.099, -15.00, 0.00, 0.00, 0.000, 0.000
9719.000, -5686.115, 0.000, 0.000, 81.668, 81.668, -15.00, 0.00, 0.00, 0.000, 0.000
9720.000, -5705.939, 0.000, 0.000, 82.239, 82.239, -15.00, 0.00, 0.00, 0.000, 0.000
9721.000, -5725.763, 0.000, 0.000, 82.811, 82.811, -15.00, 0.00, 0.00, 0.000, 0.000
9722.000, -5745.586, 0.000, 0.000, 83.386, 83.386, -15.00, 0.00, 0.00, 0.000, 0.000
9723.000, -5765.409, 0.000, 0.000, 83.962, 83.962, -15.00, 0.00, 0.00, 0.000, 0.000
9724.000, -5785.231, 0.000, 0.000, 84.541, 84.541, -15.00, 0.00, 0.00, 0.000, 0.000
9725.000, -5805.053, 0.000, 0.000, 85.122, 85.122, -15.00, 0.00, 0.00, 0.000, 0.000
9726.000, -5824.874, 0.000, 0.000, 85.704, 85.704, -15.00, 0.00, 0.00, 0.000, 0.000
9727.000, -5844.694, 0.000, 0.000, 86.289, 86.289, -15.00, 0.00, 0.00, 0.000, 0.000
9728.000, -5864.514, 0.000, 0.000, 86.875, 86.875, -15.00, 0.00, 0.00, 0.000, 0.000
9729.000, -5884.333, 0.000, 0.000, 87.463, 87.463, -15.00, 0.00, 0.00, 0.000, 0.000
9730.000, -5904.152, 0.000, 0.000, 88.054, 88.054, -15.00, 0.00, 0.00, 0.000, 0.000
9731.000, -5923.970, 0.000, 0.000, 88.646, 88.646, -15.00, 0.00, 0.00, 0.000, 0.000
9732.000, -5943.787, 0.000, 0.000, 89.241, 89.241, -15.00, 0.00, 0.00, 0.000, 0.000
9733.000, -5963.604, 0.000, 0.000, 89.837, 89.837, -15.00, 0.00, 0.00, 0.000, 0.000
9734.000, -5983.420, 0.000, 0.000, 90.435, 90.435, -15.00, 0.00, 0.00, 0.000, 0.000
9735.000, -6003.236, 0.000, 0.000, 91.036, 91.036, -15.00, 0.00, 0.00, 0.000, 0.000
9736.000, -6023.051, 0.000, 0.000, 91.638, 91.638, -15.00, 0.00, 0.00, 0.000, 0.000
9737.000, -6042.865, 0.000, 0.000, 92.242, 92.242, -15.00, 0.00, 0.00, 0.000, 0.000
9738.000, -6062.679, 0.000, 0.000, 92.849, 92.849, -15.00, 0.00, 0.00, 0.000, 0.000
9739.000, -6082.493, 0.000, 0.000, 93.457, 93.457, -15.00, 0.00, 0.00, 0.000, 0.000
9740.000, -6102.305, 0.000, 0.000, 94.067, 94.067, -15.00, 0.00, 0.00, 0.000, 0.000
9741.000, -6122.118, 0.000, 0.000, 94.679, 94.679, -15.00, 0.00, 0.00, 0.000, 0.000
9742.000, -6141.929, 0.000, 0.000, 95.294, 95.294, -15.00, 0.00, 0.00, 0.000, 0.000
9743.000, -6161.740, 0.000, 0.000, 95.910, 95.910, -15.00, 0.00, 0.00, 0.000, 0.000
9744.000, -6181.550, 0.000, 0.000, 96.528, 96.528, -15.00, 0.00, 0.00, 0.000, 0.000
9745.000, -6201.360, 0.000, 0.000, 97.148, 97.148, -15.00, 0.00, 0.00, 0.000, 0.000
9746.000, -6221.169, 0.000, 0.000, 97.770, 97.770, -15.00, 0.00, 0.00, 0.000, 0.000
9747.000, -6240.978, 0.000, 0.000, 98.394, 98.394, -15.00, 0.00, 0.00, 0.000, 0.000
9748.000, -6260.785, 0.000, 0.000, 99.021, 99.021, -15.00, 0.00, 0.00, 0.000, 0.000
9749.000, -6280.593, 0.000, 0.000, 99.649, 99.649, -15.00, 0.00, 0.00, 0.000, 0.000
9750.000, -6300.399, 0.000, 0.000, 100.279, 100.279, -15.00, 0.00, 0.00, 0.000, 0.000
9751.000, -6320.205, 0.000, 0.000, 100.911, 100.911, -15.00, 0.00, 0.00, 0.000, 0.000
9752.000, -6340.011, 0.000, 0.000, 101.545, 101.545, -15.00, 0.00, 0.00, 0.000, 0.000
9753.000, -6359.815, 0.000, 0.000, 102.181, 102.181, -15.00, 0.00, 0.00, 0.000, 0.000
9754.000, -6379.620, 0.000, 0.000, 102.819, 102.819, -15.00, 0.00, 0.00, 0.000, 0.000
9755.000, -6399.423, 0.000, 0.000, 103.459, 103.459, -15.00, 0.00, 0.00, 0.000, 0.000
9756.000, -6419.226, 0.000, 0.000, 104.101, 104.101, -15.00, 0.00, 0.00, 0.000, 0.000
9757.000, -6439.028, 0.000, 0.000, 104.745, 104.745, -15.00, 0.00, 0.00, 0.000, 0.000
9758.000, -6458.830, 0.000, 0.000, 105.390, 105.390, -15.00, 0.00, 0.00, 0.000, 0.000
9759.000, -6478.631, 0.000, 0.000, 106.038, 106.038, -15.00, 0.00, 0.00, 0.000, 0.000
9760.000, -6498.431, 0.000, 0.000, 106.688, 106.688, -15.00, 0.00, 0.00, 0.000, 0.000
9761.000, -6518.231, 0.000, 0.000, 107.340, 107.340, -15.00, 0.00, 0.00, 0.000, 0.000
9762.000, -6538.030, 0.000, 0.000, 107.994, 107.994, -15.00, 0.00, 0.00, 0.000, 0.000
9763.000, -6557.828, 0.000, 0.000, 108.650, 108.650, -15.00, 0.00, 0.00, 0.000, 0.000
9764.000, -6577.626, 0.000, 0.000, 109.307, 109.307, -15.00, 0.00, 0.00, 0.000, 0.000
9765.000, -6597.423, 0.000, 0.000, 109.967, 109.967, -15.00, 0.00, 0.00, 0.000, 0.000
9766.000, -6617.220, 0.000, 0.000, 110.629, 110.629, -15.00, 0.00, 0.00, 0.000, 0.000
9767.000, -6637.015, 0.000, 0.000, 111.293, 111.293, -15.00, 0.00, 0.00, 0.000, 0.000
9768.000, -6656.811, 0.000, 0.000, 111.958, 111.958, -15.00, 0.00, 0.00, 0.000, 0.000
9769.000, -6676.605, 0.000, 0.000, 112.626, 112.626, -15.00, 0.00, 0.00, 0.000, 0.000
9770.000, -6696.399, 0.000, 0.000, 113.296, 113.296, -15.00, 0.00, 0.00, 0.000, 0.000
9771.000, -6716.192, 0.000, 0.000, 113.967, 113.967, -15.00, 0.00, 0.00, 0.000, 0.000
9772.000, -6735.985, 0.000, 0.000, 114.641, 114.641, -15.00, 0.00, 0.00, 0.000, 0.000
9773.000, -6755.777, 0.000, 0.000, 115.317, 115.317, -15.00, 0.00, 0.00, 0.000, 0.000
9774.000, -6775.568, 0.000, 0.000, 115.994, 115.994, -15.00, 0.00, 0.00, 0.000, 0.000
9775.000, -6795.358, 0.000, 0.000, 116.674, 116.674, -15.00, 0.00, 0.00, 0.000, 0.000
9776.000, -6815.148, 0.000, 0.000, 117.355, 117.355, -15.00, 0.00, 0.00, 0.000, 0.000
9777.000, -6834.937, 0.000, 0.000, 118.039, 118.039, -15.00, 0.00, 0.00, 0.000, 0.000
9778.000, -6854.726, 0.000, 0.000, 118.724, 118.724, -15.00, 0.00, 0.00, 0.000, 0.000
9779.000, -6874.514, 0.000, 0.000, 119.412, 119.412, -15.00, 0.00, 0.00, 0.000, 0.000
9780.000, -6894.301, 0.000, 0.000, 120.101, 120.101, -15.00, 0.00, 0.00, 0.000, 0.000
9781.000, -6914.088, 0.000, 0.000, 120.793, 120.793, -15.00, 0.00, 0.00, 0.000, 0.000
9782.000, -6933.873, 0.000, 0.000, 121.486, 121.486, -15.00, 0.00, 0.00, 0.000, 0.000
9783.000, -6953.658, 0.000, 0.000, 122.181, 122.181, -15.00, 0.00, 0.00, 0.000, 0.000
9784.000, -6973.443, 0.000, 0.000, 122.879, 122.879, -15.00, 0.00, 0.00, 0.000, 0.000
9785.000, -6993.227, 0.000, 0.000, 123.578, 123.578, -15.00, 0.00, 0.00, 0.000, 0.000
9786.000, -7013.010, 0.000, 0.000, 124.279, 124.279, -15.00, 0.00, 0.00, 0.000, 0.000
9787.000, -7032.792, 0.000, 0.000, 124.983, 124.983, -15.00, 0.00, 0.00, 0.000, 0.000
9788.000, -7052.574, 0.000, 0.000, 125.688, 125.688, -15.00, 0.00, 0.00, 0.000, 0.000
9789.000, -7072.355, 0.000, 0.000, 126.395, 126.395, -15.00, 0.00, 0.00, 0.000, 0.000
9790.000, -7092.135, 0.000, 0.000, 127.104, 127.104, -15.00, 0.00, 0.00, 0.000, 0.000
9791.000, -7111.915, 0.000, 0.000, 127.816, 127.816, -15.00, 0.00, 0.00, 0.000, 0.000
9792.000, -7131.694, 0.000, 0.000, 128.529, 128.529, -15.00, 0.00, 0.00, 0.000, 0.000
9793.000, -7151.472, 0.000, 0.000, 129.244, 129.244, -15.00, 0.00, 0.00, 0.000, 0.000
9794.000, -7171.249, 0.000, 0.000, 129.961, 129.961, -15.00, 0.00, 0.00, 0.000, 0.000
9795.000, -7191.026, 0.000, 0.000, 130.680, 130.680, -15.00, 0.00, 0.00, 0.000, 0.000
9796.000, -7210.802, 0.000, 0.000, 131.401, 131.401, -15.00, 0.00, 0.00, 0.000, 0.000
9797.000, -7230.578, 0.000, 0.000, 132.125, 132.125, -15.00, 0.00, 0.00, 0.000, 0.000
9798.000, -7250.352, 0.000, 0.000, 132.850, 132.850, -15.00, 0.00, 0.00, 0.000, 0.000
9799.000, -7270.126, 0.000, 0.000, 133.577, 133.577, -15.00, 0.00, 0.00, 0.000, 0.000
9800.000, -7289.900, 0.000, 0.000, 134.306, 134.306, -15.00, 0.00, 0.00, 0.000, 0.000
9801.000, -7309.672, 0.000, 0.000, 135.037, 135.037, -15.00, 0.00, 0.00, 0.000, 0.000
9802.000, -7329.444, 0.000, 0.000, 135.770, 135.770, -15.00, 0.00, 0.00, 0.000, 0.000
9803.000, -7349.215, 0.000, 0.000, 136.505, 136.505, -15.00, 0.00, 0.00, 0.000, 0.000
9804.000, -7368.985, 0.000, 0.000, 137.241, 137.241, -15.00, 0.00, 0.00, 0.000, 0.000
9805.000, -7388.755, 0.000, 0.000, 137.980, 137.980, -15.00, 0.00, 0.00, 0.000, 0.000
9806.000, -7408.524, 0.000, 0.000, 138.721, 138.721, -15.00, 0.00, 0.00, 0.000, 0.000
9807.000, -7428.292, 0.000, 0.000, 139.464, 139.464, -15.00, 0.00, 0.00, 0.000, 0.000
9808.000, -7448.060, 0.000, 0.000, 140.209, 140.209, -15.00, 0.00, 0.00, 0.000, 0.000
9809.000, -7467.826, 0.000, 0.000, 140.956, 140.956, -15.00, 0.00, 0.00, 0.000, 0.000
9810.000, -7487.592, 0.000, 0.000, 141.704, 141.704, -15.00, 0.00, 0.00, 0.000, 0.000
9811.000, -7507.358, 0.000, 0.000, 142.455, 142.455, -15.00, 0.00, 0.00, 0.000, 0.000
9812.000, -7527.122, 0.000, 0.000, 143.208, 143.208, -15.00, 0.00, 0.00, 0.000, 0.000
9813.000, -7546.886, 0.000, 0.000, 143.963, 143.963, -15.00, 0.00, 0.00, 0.000, 0.000
9814.000, -7566.649, 0.000, 0.000, 144.719, 144.719, -15.00, 0.00, 0.00, 0.000, 0.000
9815.000, -7586.411, 0.000, 0.000, 145.478, 145.478, -15.00, 0.00, 0.00, 0.000, 0.000
9816.000, -7606.173, 0.000, 0.000, 146.239, 146.239, -15.00, 0.00, 0.00, 0.000, 0.000
9817.000, -7625.934, 0.000, 0.000, 147.001, 147.001, -15.00, 0.00, 0.00, 0.000, 0.000
9818.000, -7645.694, 0.000, 0.000, 147.766, 147.766, -15.00, 0.00, 0.00, 0.000, 0.000
9819.000, -7665.453, 0.000, 0.000, 148.532, 148.532, -15.00, 0.00, 0.00, 0.000, 0.000
9820.000, -7685.211, 0.000, 0.000, 149.301, 149.301, -15.00, 0.00, 0.00, 0.000, 0.000
9821.000, -7704.969, 0.000, 0.000, 150.072, 150.072, -15.00, 0.00, 0.00, 0.000, 0.000
9822.000, -7724.726, 0.000, 0.000, 150.844, 150.844, -15.00, 0.00, 0.00, 0.000, 0.000
9823.000, -7744.482, 0.000, 0.000, 151.618, 151.618, -15.00, 0.00, 0.00, 0.000, 0.000
9824.000, -7764.238, 0.000, 0.000, 152.395, 152.395, -15.00, 0.00, 0.00, 0.000, 0.000
9825.000, -7783.993, 0.000, 0.000, 153.173, 153.173, -15.00, 0.00, 0.00, 0.000, 0.000
9826.000, -7803.747, 0.000, 0.000, 153.954, 153.954, -15.00, 0.00, 0.00, 0.000, 0.000
9827.000, -7823.500, 0.000, 0.000, 154.736, 154.736, -15.00, 0.00, 0.00, 0.000, 0.000
9828.000, -7843.252, 0.000, 0.000, 155.520, 155.520, -15.00, 0.00, 0.00, 0.000, 0.000
9829.000, -7863.004, 0.000, 0.000, 156.307, 156.307, -15.00, 0.00, 0.00, 0.000, 0.000
9830.000, -7882.755, 0.000, 0.000, 157.095, 157.095, -15.00, 0.00, 0.00, 0.000, 0.000
9831.000, -7902.505, 0.000, 0.000, 157.885, 157.885, -15.00, 0.00, 0.00, 0.000, 0.000
9832.000, -7922.254, 0.000, 0.000, 158.678, 158.678, -15.00, 0.00, 0.00, 0.000, 0.000
9833.000, -7942.003, 0.000, 0.000, 159.472, 159.472, -15.00, 0.00, 0.00, 0.000, 0.000
9834.000, -7961.751, 0.000, 0.000, 160.268, 160.268, -15.00, 0.00, 0.00, 0.000, 0.000
9835.000, -7981.498, 0.000, 0.000, 161.066, 161.066, -15.00, 0.00, 0.00, 0.000, 0.000
9836.000, -8001.244, 0.000, 0.000, 161.866, 161.866, -15.00, 0.00, 0.00, 0.000, 0.000
9837.000, -8020.989, 0.000, 0.000, 162.669, 162.669, -15.00, 0.00, 0.00, 0.000, 0.000
9838.000, -8040.734, 0.000, 0.000, 163.473, 163.473, -15.00, 0.00, 0.00, 0.000, 0.000
9839.000, -8060.478, 0.000, 0.000, 164.279, 164.279, -15.00, 0.00, 0.00, 0.000, 0.000
9840.000, -8080.221, 0.000, 0.000, 165.087, 165.087, -15.00, 0.00, 0.00, 0.000, 0.000
9841.000, -8099.963, 0.000, 0.000, 165.897, 165.897, -15.00, 0.00, 0.00, 0.000, 0.000
9842.000, -8119.704, 0.000, 0.000, 166.709, 166.709, -15.00, 0.00, 0.00, 0.000, 0.000
9843.000, -8139.445, 0.000, 0.000, 167.523, 167.523, -15.00, 0.00, 0.00, 0.000, 0.000
9844.000, -8159.185, 0.000, 0.000, 168.339, 168.339, -15.00, 0.00, 0.00, 0.000, 0.000
9845.000, -8178.924, 0.000, 0.000, 169.157, 169.157, -15.00, 0.00, 0.00, 0.000, 0.000
9846.000, -8198.662, 0.000, 0.000, 169.976, 169.976, -15.00, 0.00, 0.00, 0.000, 0.000
9847.000, -8218.400, 0.000, 0.000, 170.798, 170.798, -15.00, 0.00, 0.00, 0.000, 0.000
9848.000, -8238.136, 0.000, 0.000, 171.622, 171.622, -15.00, 0.00, 0.00, 0.000, 0.000
9849.000, -8257.872, 0.000, 0.000, 172.448, 172.448, -15.00, 0.00, 0.00, 0.000, 0.000
9850.000, -8277.607, 0.000, 0.000, 173.276, 173.276, -15.00, 0.00, 0.00, 0.000, 0.000
9851.000, -8297.341, 0.000, 0.000, 174.106, 174.106, -15.00, 0.00, 0.00, 0.000, 0.000
9852.000, -8317.075, 0.000, 0.000, 174.937, 174.937, -15.00, 0.00, 0.00, 0.000, 0.000
9853.000, -8336.807, 0.000, 0.000, 175.771, 175.771, -15.00, 0.00, 0.00, 0.000, 0.000
9854.000, -8356.539, 0.000, 0.000, 176.607, 176.607, -15.00, 0.00, 0.00, 0.000, 0.000
9855.000, -8376.270, 0.000, 0.000, 177.444, 177.444, -15.00, 0.00, 0.00, 0.000, 0.000
9856.000, -8396.000, 0.000, 0.000, 178.284, 178.284, -15.00, 0.00, 0.00, 0.000, 0.000
9857.000, -8415.729, 0.000, 0.000, 179.126, 179.126, -15.00, 0.00, 0.00, 0.000, 0.000
9858.000, -8435.458, 0.000, 0.000, 179.969, 179.969, -15.00, 0.00, 0.00, 0.000, 0.000
9859.000, -8455.186, 0.000, 0.000, 180.815, 180.815, -15.00, 0.00, 0.00, 0.000, 0.000
9860.000, -8474.912, 0.000, 0.000, 181.662, 181.662, -15.00, 0.00, 0.00, 0.000, 0.000
